time_bin,syn_norm
2216,-0.4405594405594404
2217,-0.4405594405594404
2218,-0.4405594405594404
2219,-0.4405594405594404
2220,-0.46853146853146843
2221,-0.4405594405594404
2222,-0.45454545454545436
2223,-0.4405594405594404
2224,-0.45454545454545436
2225,-0.4405594405594404
2226,-0.46853146853146843
2227,-0.4405594405594404
2228,-0.46853146853146843
2229,-0.4405594405594404
2230,-0.45454545454545436
2231,-0.42657342657342645
2232,-0.45454545454545436
2233,-0.45454545454545436
2234,-0.4405594405594404
2235,-0.4405594405594404
2236,-0.42657342657342645
2237,-0.4405594405594404
2238,-0.46853146853146843
2239,-0.42657342657342645
2240,-0.46853146853146843
2241,-0.4405594405594404
2242,-0.45454545454545436
2243,-0.4405594405594404
2244,-0.45454545454545436
2245,-0.45454545454545436
2246,-0.45454545454545436
2247,-0.45454545454545436
2248,-0.45454545454545436
2249,-0.4125874125874125
2250,-0.4405594405594404
2251,-0.4405594405594404
2252,-0.45454545454545436
2253,-0.46853146853146843
2254,-0.46853146853146843
2255,-0.4405594405594404
2256,-0.45454545454545436
2257,-0.4405594405594404
2258,-0.45454545454545436
2259,-0.45454545454545436
2260,-0.4405594405594404
2261,-0.45454545454545436
2262,-0.4405594405594404
2263,-0.4405594405594404
2264,-0.4405594405594404
2265,-0.45454545454545436
2266,-0.45454545454545436
2267,-0.4405594405594404
2268,-0.4405594405594404
2269,-0.45454545454545436
2270,-0.4405594405594404
2271,-0.45454545454545436
2272,-0.4405594405594404
2273,-0.4405594405594404
2274,-0.45454545454545436
2275,-0.45454545454545436
2276,-0.45454545454545436
2277,-0.45454545454545436
2278,-0.4405594405594404
2279,-0.45454545454545436
2280,-0.4405594405594404
2281,-0.45454545454545436
2282,-0.42657342657342645
2283,-0.42657342657342645
2284,-0.46853146853146843
2285,-0.4405594405594404
2286,-0.4825174825174824
2287,-0.45454545454545436
2288,-0.45454545454545436
2289,-0.45454545454545436
2290,-0.45454545454545436
2291,-0.45454545454545436
2292,-0.42657342657342645
2293,-0.42657342657342645
2294,-0.4405594405594404
