time_bin,syn_norm
100,0.9580419580419584
101,0.9720279720279721
102,0.9580419580419584
103,0.9580419580419584
104,0.9580419580419584
105,0.9580419580419584
106,0.9720279720279721
107,0.9580419580419584
108,0.9720279720279721
109,0.9440559440559442
110,0.9580419580419584
111,0.9860139860139863
112,0.9440559440559442
113,0.9580419580419584
114,0.9720279720279721
115,0.9580419580419584
116,0.9860139860139863
117,0.9580419580419584
118,0.9720279720279721
119,0.9580419580419584
120,0.9580419580419584
121,0.9720279720279721
122,0.9580419580419584
123,0.9580419580419584
124,0.9720279720279721
125,0.9580419580419584
126,0.9580419580419584
127,0.9580419580419584
128,0.9580419580419584
129,0.9720279720279721
130,0.9720279720279721
131,0.9580419580419584
132,0.9720279720279721
133,0.9580419580419584
134,0.9580419580419584
135,0.9720279720279721
136,0.9580419580419584
137,0.9720279720279721
138,0.9440559440559442
139,0.9720279720279721
140,0.9720279720279721
141,0.9580419580419584
142,0.9440559440559442
143,0.9720279720279721
144,0.9580419580419584
145,0.9860139860139863
146,0.9580419580419584
147,0.9720279720279721
148,0.9720279720279721
149,0.9720279720279721
150,0.9440559440559442
151,0.9580419580419584
152,0.9720279720279721
153,0.9580419580419584
154,0.9720279720279721
155,0.9860139860139863
156,0.9720279720279721
157,0.9720279720279721
158,0.9580419580419584
159,0.9580419580419584
160,0.9720279720279721
161,0.9580419580419584
162,0.9720279720279721
163,0.9580419580419584
164,0.9580419580419584
165,0.9580419580419584
166,0.9580419580419584
167,0.9580419580419584
168,0.9580419580419584
169,0.9720279720279721
170,0.9580419580419584
171,0.9580419580419584
172,0.9580419580419584
173,0.9580419580419584
174,0.9720279720279721
175,0.9580419580419584
176,0.9580419580419584
177,0.9580419580419584
178,0.9580419580419584
179,0.9580419580419584
180,0.9580419580419584
181,0.9720279720279721
182,0.9720279720279721
183,0.9720279720279721
184,0.9580419580419584
185,0.9580419580419584
186,0.9720279720279721
187,0.9580419580419584
188,0.9720279720279721
189,0.9580419580419584
190,0.9440559440559442
191,0.9580419580419584
192,0.9580419580419584
193,0.9580419580419584
194,0.9580419580419584
195,0.9720279720279721
196,0.9580419580419584
197,0.9720279720279721
198,0.9440559440559442
199,0.9720279720279721
200,0.9580419580419584
201,0.9580419580419584
202,0.9580419580419584
203,0.9720279720279721
204,0.9440559440559442
205,0.9580419580419584
206,0.9580419580419584
207,0.9720279720279721
208,0.9720279720279721
209,0.9720279720279721
210,0.9580419580419584
211,0.9580419580419584
212,0.9580419580419584
213,0.9580419580419584
214,0.9580419580419584
215,0.9580419580419584
216,0.9720279720279721
217,0.9580419580419584
218,0.9580419580419584
219,0.9720279720279721
220,0.9580419580419584
221,0.9720279720279721
222,0.9580419580419584
223,0.9580419580419584
224,0.9580419580419584
225,0.9720279720279721
226,0.9720279720279721
227,0.9580419580419584
228,0.9580419580419584
229,0.9720279720279721
230,0.9580419580419584
231,0.9580419580419584
232,0.9580419580419584
233,0.9720279720279721
234,0.9580419580419584
235,0.9580419580419584
236,0.9720279720279721
237,0.9440559440559442
238,0.9580419580419584
239,0.9580419580419584
240,0.9580419580419584
241,0.9720279720279721
242,0.9440559440559442
243,0.9580419580419584
244,0.9580419580419584
245,1.0
246,0.9440559440559442
247,0.9720279720279721
248,0.9720279720279721
249,0.9580419580419584
250,0.9580419580419584
251,0.9580419580419584
252,0.9580419580419584
253,0.9580419580419584
254,0.9580419580419584
255,0.9580419580419584
256,0.9580419580419584
257,0.9580419580419584
258,0.9580419580419584
259,0.9580419580419584
260,0.9580419580419584
261,0.9860139860139863
262,0.9720279720279721
263,0.9580419580419584
264,0.9720279720279721
265,0.9720279720279721
266,0.9580419580419584
267,0.9580419580419584
268,0.9720279720279721
269,0.9720279720279721
270,0.9580419580419584
271,0.9580419580419584
272,0.9580419580419584
273,0.9580419580419584
274,0.9580419580419584
275,0.9580419580419584
276,0.9720279720279721
277,0.9440559440559442
278,0.9580419580419584
279,0.9580419580419584
280,0.9580419580419584
281,0.9580419580419584
282,0.9580419580419584
283,0.9580419580419584
284,0.9720279720279721
285,0.9580419580419584
286,0.9720279720279721
287,0.9580419580419584
288,0.9720279720279721
289,0.9720279720279721
290,0.9580419580419584
291,0.9720279720279721
292,0.9440559440559442
293,0.9580419580419584
294,0.9580419580419584
295,0.9440559440559442
296,0.9580419580419584
297,0.9720279720279721
298,0.9720279720279721
299,0.9580419580419584
300,0.9580419580419584
301,0.9580419580419584
302,0.9720279720279721
303,0.9720279720279721
304,0.9440559440559442
305,0.9720279720279721
306,0.9440559440559442
307,0.9720279720279721
308,0.9580419580419584
309,0.9720279720279721
310,0.9580419580419584
311,0.9580419580419584
312,0.9720279720279721
313,0.9720279720279721
314,0.9580419580419584
315,0.9580419580419584
316,0.9580419580419584
317,0.9580419580419584
318,0.9720279720279721
319,0.9580419580419584
320,0.9580419580419584
321,0.9580419580419584
322,0.9580419580419584
323,0.9720279720279721
324,0.9580419580419584
325,0.9580419580419584
326,0.9720279720279721
327,0.9720279720279721
328,0.9720279720279721
329,0.9580419580419584
330,0.9580419580419584
331,0.9580419580419584
332,0.9720279720279721
333,0.9440559440559442
334,0.9720279720279721
335,0.9580419580419584
336,0.9720279720279721
337,0.9580419580419584
338,0.9720279720279721
339,0.9720279720279721
340,0.9580419580419584
341,0.9580419580419584
342,0.9580419580419584
343,0.9580419580419584
344,0.9580419580419584
345,0.9580419580419584
346,0.9440559440559442
347,0.9720279720279721
348,0.9580419580419584
349,0.9580419580419584
350,0.9440559440559442
351,0.9720279720279721
352,0.9720279720279721
353,0.9720279720279721
354,0.9580419580419584
355,0.9580419580419584
356,0.9580419580419584
357,0.9580419580419584
358,0.9580419580419584
359,0.9720279720279721
360,0.9440559440559442
361,0.9720279720279721
362,0.9580419580419584
363,0.9580419580419584
364,0.9860139860139863
365,0.9580419580419584
366,0.9580419580419584
367,0.9580419580419584
368,0.9580419580419584
369,0.9440559440559442
370,0.9720279720279721
371,0.9720279720279721
372,0.9720279720279721
373,0.9580419580419584
374,0.9720279720279721
375,0.9580419580419584
376,0.9580419580419584
377,0.9580419580419584
378,0.9580419580419584
379,0.9580419580419584
380,0.9860139860139863
381,0.9580419580419584
382,0.9580419580419584
383,0.9720279720279721
384,0.9580419580419584
385,0.9720279720279721
386,0.9720279720279721
387,0.9720279720279721
388,0.9440559440559442
389,0.9720279720279721
390,0.9580419580419584
391,0.9580419580419584
392,0.9720279720279721
393,0.9580419580419584
394,0.9720279720279721
395,0.9580419580419584
396,0.9440559440559442
397,0.9860139860139863
398,0.9720279720279721
399,0.9580419580419584
400,0.9580419580419584
401,0.9580419580419584
402,0.9720279720279721
403,0.9580419580419584
404,0.9580419580419584
405,0.9580419580419584
406,0.9580419580419584
407,0.9440559440559442
408,0.9580419580419584
409,0.93006993006993
410,0.9580419580419584
411,0.9580419580419584
412,0.9580419580419584
413,0.9720279720279721
414,0.9580419580419584
415,0.9580419580419584
416,0.9580419580419584
417,0.9580419580419584
418,0.9580419580419584
419,0.9720279720279721
420,0.9580419580419584
421,0.9720279720279721
422,0.9440559440559442
423,0.9580419580419584
424,0.9580419580419584
425,0.9720279720279721
426,0.9720279720279721
427,0.9580419580419584
428,0.9440559440559442
429,0.9580419580419584
430,0.9580419580419584
431,0.9580419580419584
432,0.9720279720279721
433,0.9580419580419584
434,0.9580419580419584
435,0.9720279720279721
436,0.9580419580419584
437,0.9580419580419584
438,0.9580419580419584
439,0.9720279720279721
440,0.9580419580419584
441,0.9440559440559442
442,0.9580419580419584
443,0.9720279720279721
444,0.9580419580419584
445,0.9720279720279721
446,0.9580419580419584
447,0.9720279720279721
448,0.9440559440559442
449,0.9580419580419584
450,0.9720279720279721
451,0.9580419580419584
452,0.9720279720279721
453,0.9580419580419584
454,0.9720279720279721
455,0.9580419580419584
456,0.9720279720279721
457,0.9580419580419584
458,0.9440559440559442
459,0.9580419580419584
460,0.9720279720279721
461,0.9720279720279721
462,0.9580419580419584
463,0.9580419580419584
464,0.9440559440559442
465,0.9720279720279721
466,0.9580419580419584
467,0.9440559440559442
468,0.9720279720279721
469,0.9580419580419584
470,0.9440559440559442
471,0.9720279720279721
472,0.9580419580419584
473,0.9580419580419584
474,0.9580419580419584
475,0.9440559440559442
476,0.9720279720279721
477,0.9580419580419584
478,0.9580419580419584
479,0.9580419580419584
480,0.9580419580419584
481,0.9580419580419584
482,0.9580419580419584
483,0.9720279720279721
484,0.9580419580419584
485,0.9580419580419584
486,0.9580419580419584
487,0.9580419580419584
488,0.9440559440559442
489,0.9440559440559442
490,0.9860139860139863
491,0.9720279720279721
492,0.9720279720279721
493,0.9580419580419584
494,0.9720279720279721
495,0.9720279720279721
496,0.9580419580419584
497,0.9580419580419584
498,0.9440559440559442
499,0.9720279720279721
500,0.9580419580419584
501,0.9580419580419584
502,0.9580419580419584
503,0.9720279720279721
504,0.9580419580419584
505,0.9440559440559442
506,0.9580419580419584
507,0.9580419580419584
508,0.9440559440559442
509,0.9860139860139863
510,0.9580419580419584
511,0.9580419580419584
512,0.9720279720279721
513,0.9580419580419584
514,0.9720279720279721
515,0.9440559440559442
516,0.9720279720279721
517,0.9580419580419584
518,0.9580419580419584
519,0.9720279720279721
520,0.9440559440559442
521,0.9580419580419584
522,0.93006993006993
523,0.9580419580419584
524,0.9720279720279721
525,0.9580419580419584
526,0.9860139860139863
527,0.9580419580419584
528,0.9580419580419584
529,0.9720279720279721
530,0.9580419580419584
531,0.9720279720279721
532,0.9440559440559442
533,0.9720279720279721
534,0.9580419580419584
535,0.9860139860139863
536,0.9720279720279721
537,0.9580419580419584
538,0.9720279720279721
539,0.9580419580419584
540,0.9720279720279721
541,0.9580419580419584
542,0.9580419580419584
543,0.9580419580419584
544,0.9440559440559442
545,0.9440559440559442
546,0.9720279720279721
547,0.9580419580419584
548,0.9580419580419584
549,0.9580419580419584
550,0.9580419580419584
551,0.9720279720279721
552,0.9580419580419584
553,0.9580419580419584
554,0.9580419580419584
555,0.9580419580419584
556,0.93006993006993
557,0.9580419580419584
558,0.9580419580419584
559,0.9580419580419584
560,0.9580419580419584
561,0.9580419580419584
562,0.9440559440559442
563,0.9720279720279721
564,0.9720279720279721
565,0.9580419580419584
566,0.9440559440559442
567,0.9580419580419584
568,0.9580419580419584
569,0.9580419580419584
570,0.9860139860139863
571,0.9580419580419584
572,0.9580419580419584
573,0.9580419580419584
574,0.9580419580419584
575,0.9580419580419584
576,0.9720279720279721
577,0.9580419580419584
578,0.9720279720279721
579,0.9440559440559442
580,0.9580419580419584
581,0.9580419580419584
582,0.9580419580419584
583,0.9580419580419584
584,0.9720279720279721
585,0.9580419580419584
586,0.9580419580419584
587,0.9580419580419584
588,0.9580419580419584
589,0.9580419580419584
590,0.9720279720279721
591,0.9580419580419584
592,0.9580419580419584
593,0.9440559440559442
594,0.9580419580419584
595,0.9580419580419584
596,0.9440559440559442
597,0.9720279720279721
598,0.9580419580419584
599,0.9580419580419584
600,0.9580419580419584
601,0.9720279720279721
602,0.9580419580419584
603,0.9580419580419584
604,0.9720279720279721
605,0.9720279720279721
606,0.9720279720279721
607,0.9580419580419584
608,0.9720279720279721
609,0.9580419580419584
610,0.9580419580419584
611,0.9580419580419584
612,0.9720279720279721
613,0.9720279720279721
614,0.9580419580419584
615,0.9580419580419584
616,0.9720279720279721
617,0.9580419580419584
618,0.9580419580419584
619,0.9580419580419584
620,0.9580419580419584
621,0.9440559440559442
622,0.9720279720279721
623,0.9440559440559442
624,0.9580419580419584
625,0.9580419580419584
626,0.9580419580419584
627,0.9580419580419584
628,0.9720279720279721
629,0.9580419580419584
630,0.9720279720279721
631,0.9580419580419584
632,0.9580419580419584
633,0.9580419580419584
634,0.9580419580419584
635,0.9580419580419584
636,0.9860139860139863
637,0.9580419580419584
638,0.9580419580419584
639,0.9580419580419584
640,0.9720279720279721
641,0.9580419580419584
642,0.9580419580419584
643,0.9440559440559442
644,0.9720279720279721
645,0.9580419580419584
646,0.9440559440559442
647,0.9580419580419584
648,0.9580419580419584
649,0.9580419580419584
650,0.9440559440559442
651,0.9720279720279721
652,0.9720279720279721
653,0.9720279720279721
654,0.9440559440559442
655,0.9580419580419584
656,0.9580419580419584
657,0.9580419580419584
658,0.9720279720279721
659,0.9440559440559442
660,0.9580419580419584
661,0.9580419580419584
662,0.9720279720279721
663,0.9580419580419584
664,0.9580419580419584
665,0.9720279720279721
666,0.9580419580419584
667,0.9440559440559442
668,0.9720279720279721
669,0.9580419580419584
670,0.9580419580419584
671,0.9580419580419584
672,0.9580419580419584
673,0.9440559440559442
674,0.9580419580419584
675,0.9720279720279721
676,0.9580419580419584
677,0.9720279720279721
678,0.9440559440559442
679,0.9580419580419584
680,0.9440559440559442
681,0.9720279720279721
682,0.9580419580419584
683,0.9720279720279721
684,0.6363636363636367
685,0.9580419580419584
686,0.9580419580419584
687,0.9580419580419584
688,0.9580419580419584
689,0.9720279720279721
690,0.9580419580419584
691,0.9580419580419584
692,0.9580419580419584
693,0.9440559440559442
694,0.9580419580419584
695,0.9580419580419584
696,0.9720279720279721
697,0.9580419580419584
698,0.9720279720279721
699,0.9580419580419584
700,0.9580419580419584
701,0.9580419580419584
702,0.9580419580419584
703,0.9720279720279721
704,0.9440559440559442
705,0.9580419580419584
706,0.9440559440559442
707,0.9720279720279721
708,0.9580419580419584
709,0.9580419580419584
710,0.9580419580419584
711,0.9440559440559442
712,0.9860139860139863
713,0.9720279720279721
714,0.9580419580419584
715,0.9580419580419584
716,0.9580419580419584
717,0.9580419580419584
718,0.9580419580419584
719,0.9440559440559442
720,0.9720279720279721
721,0.9580419580419584
722,0.9580419580419584
723,0.9580419580419584
724,0.9580419580419584
725,0.9580419580419584
726,0.9720279720279721
727,0.9580419580419584
728,0.9580419580419584
729,0.9720279720279721
730,0.9580419580419584
731,0.9720279720279721
732,0.9440559440559442
733,0.9720279720279721
734,0.9440559440559442
735,0.9580419580419584
736,0.9580419580419584
737,0.9580419580419584
738,0.9580419580419584
739,0.9580419580419584
740,0.9580419580419584
741,0.9580419580419584
742,0.9860139860139863
743,0.9720279720279721
744,0.9720279720279721
745,0.9580419580419584
746,0.9720279720279721
747,0.9580419580419584
748,0.9580419580419584
749,0.9440559440559442
750,0.9580419580419584
751,0.9440559440559442
752,0.9580419580419584
753,0.9580419580419584
754,0.9720279720279721
755,0.9580419580419584
756,0.9720279720279721
757,0.9440559440559442
758,0.9720279720279721
759,0.9580419580419584
760,0.9440559440559442
761,0.9860139860139863
762,0.9440559440559442
763,0.9720279720279721
764,0.9440559440559442
765,0.9580419580419584
766,0.9580419580419584
767,0.9440559440559442
768,0.9720279720279721
769,0.9440559440559442
770,0.9720279720279721
771,0.9860139860139863
772,0.9720279720279721
773,0.9580419580419584
774,0.9720279720279721
775,0.9580419580419584
776,0.9720279720279721
777,0.9580419580419584
778,0.9440559440559442
779,0.9580419580419584
780,0.9580419580419584
781,0.9580419580419584
782,0.9020979020979021
783,0.9580419580419584
784,0.9580419580419584
785,0.9580419580419584
786,0.9580419580419584
787,0.9440559440559442
788,0.9720279720279721
789,0.9580419580419584
790,0.9580419580419584
791,0.9580419580419584
792,0.9580419580419584
793,0.9720279720279721
794,0.9720279720279721
795,0.9580419580419584
796,0.9860139860139863
797,0.9440559440559442
798,0.9580419580419584
799,0.9720279720279721
800,0.9720279720279721
801,0.9580419580419584
802,0.9440559440559442
803,0.9580419580419584
804,0.9440559440559442
805,0.9720279720279721
806,0.9580419580419584
807,0.9580419580419584
808,0.9720279720279721
809,0.9580419580419584
810,0.9580419580419584
811,0.9580419580419584
812,0.9720279720279721
813,0.9580419580419584
814,0.9720279720279721
815,0.8881118881118883
816,0.9580419580419584
817,0.9580419580419584
818,0.9580419580419584
819,0.9860139860139863
820,0.9580419580419584
821,0.9720279720279721
822,0.9440559440559442
823,0.9720279720279721
824,0.9580419580419584
825,0.9440559440559442
826,0.9440559440559442
827,0.9580419580419584
828,0.9580419580419584
829,0.9440559440559442
830,0.9720279720279721
831,0.9580419580419584
832,0.9580419580419584
833,0.9720279720279721
834,0.9580419580419584
835,0.9580419580419584
836,0.9580419580419584
837,0.9580419580419584
838,0.9580419580419584
839,0.9580419580419584
840,0.9580419580419584
841,0.9440559440559442
842,0.9720279720279721
843,0.9440559440559442
844,0.9720279720279721
845,0.9720279720279721
846,0.9580419580419584
847,0.9580419580419584
848,0.9440559440559442
849,0.9580419580419584
850,0.9580419580419584
851,0.9580419580419584
852,0.9440559440559442
853,0.9580419580419584
854,0.9440559440559442
855,0.9440559440559442
856,0.9580419580419584
857,0.9580419580419584
858,0.9720279720279721
859,0.9580419580419584
860,0.9580419580419584
861,0.9440559440559442
862,0.9580419580419584
863,0.9440559440559442
864,0.9440559440559442
865,0.9580419580419584
866,0.9720279720279721
867,0.9440559440559442
868,0.9720279720279721
869,0.9440559440559442
870,0.9580419580419584
871,0.9580419580419584
872,0.9440559440559442
873,0.9580419580419584
874,0.9720279720279721
875,0.9580419580419584
876,0.9720279720279721
877,0.9440559440559442
878,0.9580419580419584
879,0.9440559440559442
880,0.9580419580419584
881,0.9440559440559442
882,0.9580419580419584
883,0.9720279720279721
884,0.9440559440559442
885,0.9720279720279721
886,0.9440559440559442
887,0.9440559440559442
888,0.9580419580419584
889,0.9580419580419584
890,0.9580419580419584
891,0.9720279720279721
892,0.9440559440559442
893,0.9580419580419584
894,0.9720279720279721
895,0.9440559440559442
896,0.9580419580419584
897,0.9720279720279721
898,0.9440559440559442
899,0.9720279720279721
900,0.9580419580419584
901,0.9720279720279721
902,0.9720279720279721
903,0.9580419580419584
904,0.9440559440559442
905,0.9580419580419584
906,0.9440559440559442
907,0.9720279720279721
908,0.9580419580419584
909,0.9580419580419584
910,0.9720279720279721
911,0.9580419580419584
912,0.9580419580419584
913,0.9580419580419584
914,0.9440559440559442
915,0.9720279720279721
916,0.9580419580419584
917,0.9440559440559442
918,0.9580419580419584
919,0.9580419580419584
920,0.9580419580419584
921,0.9580419580419584
922,0.9440559440559442
923,0.9720279720279721
924,0.9580419580419584
925,0.9720279720279721
926,0.9580419580419584
927,0.9580419580419584
928,0.9580419580419584
929,0.9580419580419584
930,0.9580419580419584
931,0.9580419580419584
932,0.9440559440559442
933,0.9580419580419584
934,0.9720279720279721
935,0.9580419580419584
936,0.9580419580419584
937,0.9580419580419584
938,0.9580419580419584
939,0.9580419580419584
940,0.9440559440559442
941,0.9720279720279721
942,0.9580419580419584
943,0.9580419580419584
944,0.9440559440559442
945,0.9720279720279721
946,0.9440559440559442
947,0.9720279720279721
948,0.9580419580419584
949,0.9440559440559442
950,0.9580419580419584
951,0.9580419580419584
952,0.9720279720279721
953,0.9440559440559442
954,0.9720279720279721
955,0.9580419580419584
956,0.9580419580419584
957,0.9440559440559442
958,0.9580419580419584
959,0.9720279720279721
960,0.9720279720279721
961,0.9440559440559442
962,0.9580419580419584
963,0.9580419580419584
964,0.9580419580419584
965,0.9580419580419584
966,0.9580419580419584
967,0.9440559440559442
968,0.9720279720279721
969,0.9440559440559442
970,0.9580419580419584
971,0.9580419580419584
972,0.9580419580419584
973,0.9580419580419584
974,0.9580419580419584
975,0.9720279720279721
976,0.9580419580419584
977,0.9580419580419584
978,0.9440559440559442
979,0.9580419580419584
980,0.93006993006993
981,0.9440559440559442
982,0.9720279720279721
983,0.9720279720279721
984,0.9580419580419584
985,0.9720279720279721
986,0.9580419580419584
987,0.9440559440559442
988,0.9720279720279721
989,0.9720279720279721
990,0.9440559440559442
991,0.9580419580419584
992,0.9580419580419584
993,0.9580419580419584
994,0.9580419580419584
995,0.9580419580419584
996,0.9440559440559442
997,0.9440559440559442
998,0.9720279720279721
999,0.9720279720279721
1000,0.9580419580419584
1001,0.9580419580419584
1002,0.9580419580419584
1003,0.9580419580419584
1004,0.9720279720279721
1005,0.9720279720279721
1006,0.9580419580419584
1007,0.9580419580419584
1008,0.9720279720279721
1009,0.9720279720279721
1010,0.9440559440559442
1011,0.9580419580419584
1012,0.9720279720279721
1013,0.9440559440559442
1014,0.9580419580419584
1015,0.9580419580419584
1016,0.9440559440559442
1017,0.9580419580419584
1018,0.9580419580419584
1019,0.9440559440559442
1020,0.9580419580419584
1021,0.9580419580419584
1022,0.9720279720279721
1023,0.9440559440559442
1024,0.9580419580419584
1025,0.9580419580419584
1026,0.9580419580419584
1027,0.9440559440559442
1028,0.9440559440559442
1029,0.9720279720279721
1030,0.9580419580419584
1031,0.9580419580419584
1032,0.9720279720279721
1033,0.9580419580419584
1034,0.9580419580419584
1035,0.9580419580419584
1036,0.9440559440559442
1037,0.9720279720279721
1038,0.9440559440559442
1039,0.9580419580419584
1040,0.9720279720279721
1041,0.9580419580419584
1042,0.9440559440559442
1043,0.9860139860139863
1044,0.9720279720279721
1045,0.9440559440559442
1046,0.9440559440559442
1047,0.9580419580419584
1048,0.9720279720279721
1049,0.9440559440559442
1050,0.9580419580419584
1051,0.9580419580419584
1052,0.9580419580419584
1053,0.9720279720279721
1054,0.9720279720279721
1055,0.9580419580419584
1056,0.9720279720279721
1057,0.9720279720279721
1058,0.9580419580419584
1059,0.9440559440559442
1060,0.9440559440559442
1061,0.9580419580419584
1062,0.9580419580419584
1063,0.9580419580419584
1064,0.9440559440559442
1065,0.9580419580419584
1066,0.9440559440559442
1067,0.9440559440559442
1068,0.9720279720279721
1069,0.9580419580419584
1070,0.9440559440559442
1071,0.9580419580419584
1072,0.9580419580419584
1073,0.9580419580419584
1074,0.9580419580419584
1075,0.9580419580419584
1076,0.9440559440559442
1077,0.9440559440559442
1078,0.9580419580419584
1079,0.9580419580419584
1080,0.9580419580419584
1081,0.9580419580419584
1082,0.9580419580419584
1083,0.9440559440559442
1084,0.9580419580419584
1085,0.9580419580419584
1086,0.9580419580419584
1087,0.9440559440559442
1088,0.9720279720279721
1089,0.9580419580419584
1090,0.93006993006993
1091,0.9580419580419584
1092,0.9580419580419584
1093,0.9580419580419584
1094,0.9580419580419584
1095,0.9440559440559442
1096,0.9720279720279721
1097,0.9720279720279721
1098,0.9580419580419584
1099,0.9580419580419584
1100,0.9720279720279721
1101,0.9580419580419584
1102,0.9720279720279721
1103,0.9580419580419584
1104,0.93006993006993
1105,0.9720279720279721
1106,0.9440559440559442
1107,0.9720279720279721
1108,0.9860139860139863
1109,0.9580419580419584
1110,0.9440559440559442
1111,0.9580419580419584
1112,0.9580419580419584
1113,0.9440559440559442
1114,0.9580419580419584
1115,0.9580419580419584
1116,0.9720279720279721
1117,0.9580419580419584
1118,0.9440559440559442
1119,0.9580419580419584
1120,0.9440559440559442
1121,0.9580419580419584
1122,0.9580419580419584
1123,0.9580419580419584
1124,0.9440559440559442
1125,0.9720279720279721
1126,0.9580419580419584
1127,0.9440559440559442
1128,0.9580419580419584
1129,0.9720279720279721
1130,0.9580419580419584
1131,0.9580419580419584
1132,0.9580419580419584
1133,0.9720279720279721
1134,0.9580419580419584
1135,0.9580419580419584
1136,0.9580419580419584
1137,0.9720279720279721
1138,0.9580419580419584
1139,0.9440559440559442
1140,0.9440559440559442
1141,0.9440559440559442
1142,0.9580419580419584
1143,0.9580419580419584
1144,0.9440559440559442
1145,0.9720279720279721
1146,0.9440559440559442
1147,0.9580419580419584
1148,0.9720279720279721
1149,0.9580419580419584
1150,0.9440559440559442
1151,-0.21678321678321666
